,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
378,CBS News,U.S. Postal Service paid for 7 new birds to send to an Alabama woman after she received dead ones in the mail… https://t.co/HMia38GFgz,Fri Dec 30 19:15:01 +0000 2016,-0.6486,0.0,0.83,0.17
379,CBS News,A California man is suspected of strangling ex-girlfriend in front of their toddler https://t.co/aZxeB9lUgZ https://t.co/fxTCeHEWss,Fri Dec 30 19:00:02 +0000 2016,-0.2263,0.0,0.872,0.128
380,The New York Times,"Debbie Reynolds's death has provoked an outpouring of tributes. ""I'd hoped that my grieving was done for 2016."" https://t.co/pEetfMTZUl",Sat Dec 31 10:08:55 +0000 2016,-0.7717,0.097,0.558,0.346
381,The New York Times,A group of resourceful snowboarders in powder-poor Rhode Island are the envy of their peers around the world… https://t.co/mGfZzDiLv5,Sat Dec 31 09:51:35 +0000 2016,-0.2732,0.0,0.89,0.11
382,The New York Times,"RT @tmagazine: When you’re behind one of the most praised new restaurants in New York City, what comes next? https://t.co/5fvLOD1wZ2 https:…",Sat Dec 31 09:33:05 +0000 2016,0.5413,0.149,0.851,0.0
383,The New York Times,The Ethicist: Your sister is against vaccinating her son. Can you help him get vaccinated? https://t.co/9YVimGhZQu,Sat Dec 31 09:15:53 +0000 2016,0.4019,0.153,0.847,0.0
384,The New York Times,Korean Official Charged With Illegally Swaying Samsung Merger Vote https://t.co/4cUG48KrZM,Sat Dec 31 08:57:52 +0000 2016,-0.2023,0.0,0.833,0.167
385,The New York Times,"Why ""repeal and delay"" for Obamacare would be very disruptive https://t.co/iIVAsMB2mD",Sat Dec 31 08:48:31 +0000 2016,-0.5984,0.0,0.648,0.352
386,The New York Times,The Year in Pictures https://t.co/HEzmD9ivuP https://t.co/hz4rstmLwc,Sat Dec 31 08:31:05 +0000 2016,0.0,0.0,1.0,0.0
387,The New York Times,RT @NYTSports: Both coaches in tomorrow's Ohio State-Clemson college football semifinal see the value of multisport participation https://t…,Sat Dec 31 08:08:14 +0000 2016,0.34,0.124,0.876,0.0
388,The New York Times,Stuck at your desk? Standing up and walking around for 5 minutes every hour could change a lot. https://t.co/ZEQjWJ6euj,Sat Dec 31 07:50:39 +0000 2016,-0.25,0.0,0.889,0.111
389,The New York Times,Security surrounding the inauguration of Donald Trump is proving to be the most challenging in recent history https://t.co/OMzIVFit03,Sat Dec 31 07:32:32 +0000 2016,0.5095,0.212,0.788,0.0
390,The New York Times,Baghdad Blasts Kill at Least 19 https://t.co/vAcUCSiCHA,Sat Dec 31 07:32:32 +0000 2016,-0.6908,0.0,0.561,0.439
391,The New York Times,How does Times Square preps for its New Year’s Eve celebration? Take a look behind the scenes.… https://t.co/jX4Lw22vU4,Sat Dec 31 07:14:28 +0000 2016,0.0,0.0,1.0,0.0
392,The New York Times,"""I turned down 15 to 20 first meetings"": As Silicon Valley struggles with diversity, women get their pick of boards… https://t.co/LQiQjzimYw",Sat Dec 31 06:55:30 +0000 2016,-0.3612,0.0,0.889,0.111
393,The New York Times,Professional wrestling is coming to China https://t.co/dtlkVuZY6x https://t.co/97A1b6KEZD,Sat Dec 31 06:36:54 +0000 2016,0.0,0.0,1.0,0.0
394,The New York Times,Ronda Rousey’s U.F.C. Return Ends in 48 Seconds of Punches by Amanda Nunes https://t.co/3oVnZ5wBNx,Sat Dec 31 06:18:19 +0000 2016,0.0,0.0,1.0,0.0
395,The New York Times,Carrie Fisher's writing about her struggles with depression and addiction was refreshingly honest https://t.co/x3Ov3f6UAy via @nytopinion,Sat Dec 31 06:01:50 +0000 2016,-0.4404,0.147,0.578,0.276
396,The New York Times,"Ride along with Glinda the Good Witch as she makes a grand entrance from above the stage of “Wicked""  https://t.co/n9SZQI5XrD #Daily360",Sat Dec 31 05:45:53 +0000 2016,0.5267,0.232,0.669,0.098
397,The New York Times,Online petitions are all over the place. But do they actually work? https://t.co/yfLGgP8lRN,Sat Dec 31 05:27:43 +0000 2016,0.0,0.0,1.0,0.0
398,The New York Times,"Fentanyl, an anesthetic commonly used for surgery, has surpassed heroin to become the deadliest drug on Long Island https://t.co/04cXMuUsgd",Sat Dec 31 05:10:16 +0000 2016,-0.4939,0.0,0.849,0.151
399,The New York Times,"Long before the Holocaust, Germany killed tens of thousands in Namibia. It will soon recognize this as genocide.… https://t.co/CgDnblRFz8",Sat Dec 31 04:52:38 +0000 2016,-0.6705,0.0,0.8,0.2
400,Fox News,".@PaulBabeuAZ: ""We are going to finally put #America first, our communities and our safety first, to secure the bor… https://t.co/TYV7OlmAvr",Sat Dec 31 03:56:57 +0000 2016,0.6369,0.224,0.776,0.0
401,Fox News,".@SebGorka: ""National security was not the priority of this administration currently in power."" #Hannity https://t.co/z5wJ53nKYD",Sat Dec 31 03:56:15 +0000 2016,0.34,0.146,0.854,0.0
402,Fox News,"Scott: ""All Americans were angry, &amp; that anger showed up at the polls, because we were dissatisfied with the prior… https://t.co/jumEZ1rvUE",Sat Dec 31 03:51:08 +0000 2016,-0.8625,0.0,0.652,0.348
403,Fox News,Mormon Tabernacle Choir member resigns over inauguration performance  https://t.co/pLLXB7PstA,Sat Dec 31 03:49:48 +0000 2016,-0.3182,0.0,0.777,0.223
404,Fox News,"Peters: ""Without the least exaggeration, we can say that President Obama has been the worst foreign policy presiden… https://t.co/JbIGCpwKUk",Sat Dec 31 03:32:46 +0000 2016,-0.6249,0.0,0.814,0.186
405,Fox News,"Trent Franks: ""This administration has weakened America across the eight years of the administration's existence.""… https://t.co/Xp3NJeTf6n",Sat Dec 31 03:21:23 +0000 2016,-0.3182,0.0,0.867,0.133
406,Fox News,"Would #Obama have sanctioned #Russia if hacking helped #Hillary win? 
https://t.co/yCul5e2Ir8",Sat Dec 31 03:17:56 +0000 2016,0.5859,0.275,0.725,0.0
407,Fox News,".@SebGorka: ""There's going to be a new sheriff in town called Donald Trump."" #Hannity https://t.co/BORQPmnXtN",Sat Dec 31 03:14:00 +0000 2016,0.0,0.0,1.0,0.0
408,Fox News,".@AmbJohnBolton: ""If [@BarackObama] really thinks he can box the new #Trump administration in, he's sadly mistaken.… https://t.co/xXcB1qdU30",Sat Dec 31 03:09:17 +0000 2016,-0.4215,0.0,0.851,0.149
409,Fox News,SF 49ers honor Colin Kaepernick with team's most prestigious award https://t.co/3Fdcth55XC,Sat Dec 31 03:00:02 +0000 2016,0.7893,0.437,0.563,0.0
410,Fox News,"Cathy Areu on #Obamacare: ""20 million people are insured. So, what are you going to do? Take it away?"" #KellyFile https://t.co/QVIpxPHHrP",Sat Dec 31 02:56:44 +0000 2016,0.0,0.0,1.0,0.0
411,Fox News,".@DavidWohl on #Obamacare: ""It doesn't work. It's a poor business model that is collapsing."" #KellyFile https://t.co/y9eVRXb8Cy",Sat Dec 31 02:47:35 +0000 2016,0.3724,0.154,0.846,0.0
412,Fox News,".@DavidWohl: ""[@BetsyDeVos] believes in school choice. She believes in kids that are suffering from attending overc… https://t.co/yj9NZ67lXp",Sat Dec 31 02:42:02 +0000 2016,-0.4767,0.0,0.838,0.162
413,Fox News,#Russian embassy mocks President @BarackObama's sanctions with picture of 'lame' duck https://t.co/eO5lMzTgnJ,Sat Dec 31 02:34:15 +0000 2016,-0.4588,0.0,0.786,0.214
414,Fox News,"Chavous: Russia is not our friend, and I think that [President-elect @realDonaldTrump] should not praise Vladimir P… https://t.co/vXIK0uxkzJ",Sat Dec 31 02:27:48 +0000 2016,-0.6759,0.0,0.73,0.27
415,Fox News,.@KatrinaPierson: It is in the best interest for the Russians that Putin come to the table with a neutral state wit… https://t.co/Meo7PH3qWd,Sat Dec 31 02:24:21 +0000 2016,0.802,0.275,0.725,0.0
416,Fox News,Chavous: #America is really uneasy with the coziness that #DonaldTrump has with #Putin. #KellyFile https://t.co/dXUNVng5zQ,Sat Dec 31 02:20:34 +0000 2016,-0.101,0.136,0.707,0.157
417,Fox News,"Pierson: Of course the Russians are mocking Pres. Obama. He has 21 days left as pres, &amp; all of a sudden it's time t… https://t.co/9A1eihoJGy",Sat Dec 31 02:17:37 +0000 2016,-0.4019,0.0,0.895,0.105
418,Fox News,".@GovMikeHuckabee: ""[President-elect @realDonaldTrump] isn't looking after Russia's best interests."" #KellyFile https://t.co/dzSWKndbNZ",Sat Dec 31 02:11:36 +0000 2016,0.6369,0.296,0.704,0.0
419,Fox News,"President-elect #Trump praises Putin over response to US sanctions, calls him 'very smart' https://t.co/rJC0qpFIqn… https://t.co/50noKcpXb5",Sat Dec 31 02:03:35 +0000 2016,0.7501,0.33,0.67,0.0
420,CNN,A mother died and her two daughters were injured when they fell from a chairlift at a Colorado ski resort… https://t.co/Z2ilX5bxKC,Sat Dec 31 00:17:35 +0000 2016,-0.743,0.0,0.717,0.283
421,CNN,The global experiment of marijuana legalization https://t.co/wdC4tw6XaX https://t.co/QQxoWezqgC,Sat Dec 31 00:17:01 +0000 2016,0.0,0.0,1.0,0.0
422,CNN,A meteor streaked right above a volcano in Costa Rica during a mild eruption https://t.co/GybkfuvIjt,Sat Dec 31 00:12:15 +0000 2016,0.0,0.0,1.0,0.0
423,CNN,"Pan Pan, the oldest male panda in the world, has died at the age of 31. He fathered a quarter of all captive pandas… https://t.co/rjZLtpED30",Sat Dec 31 00:06:54 +0000 2016,-0.5574,0.0,0.865,0.135
424,CNN,Here's a look back at the week in 33 striking and powerful photos https://t.co/T5SUcYrAkM https://t.co/XyLRWRE7vi,Fri Dec 30 23:41:03 +0000 2016,0.4215,0.177,0.823,0.0
425,CNN,"Georgia coroner offers free rides to New Year's Eve partiers: ""It's my job to keep people out of body bags""… https://t.co/qO3547J5Y2",Fri Dec 30 23:29:01 +0000 2016,0.6124,0.208,0.792,0.0
426,CNN,Run-DMC is suing Amazon and Walmart for $50 million https://t.co/mWXB5d3ZbA https://t.co/yJkcShvNr4,Fri Dec 30 23:22:01 +0000 2016,-0.1027,0.133,0.703,0.164
427,CNN,"The US military is warning against the danger of troops over-consuming energy drinks, saying it could be harmful… https://t.co/aE6KAXkZHA",Fri Dec 30 23:13:28 +0000 2016,-0.5719,0.088,0.669,0.243
428,CNN,17 things we're looking forward to in 2017 https://t.co/n2xkctOgsv https://t.co/dyKzj1axfO,Fri Dec 30 23:11:28 +0000 2016,0.0,0.0,1.0,0.0
429,CNN,Chief White House photographer @petesouza has selected the best photos of President Barack Obama from 2016… https://t.co/rTP4CCGoFD,Fri Dec 30 22:54:03 +0000 2016,0.6369,0.208,0.792,0.0
430,CNN,"Steve Bannon ventured into the spotlight on Friday, taking questions from a pair of pro-Trump journalists https://t.co/yukbb3QSg9",Fri Dec 30 22:47:00 +0000 2016,0.0,0.0,1.0,0.0
431,CNN,Spies among us: Russia and the US have been expelling operatives for years https://t.co/GZJlk9uzKP https://t.co/ZtUng9yguR,Fri Dec 30 22:42:01 +0000 2016,-0.3818,0.0,0.843,0.157
432,CNN,"No, 2016 wasn't the worst year for celebrity deaths -- and we'll prove it https://t.co/xeXX4jxI7S https://t.co/fhE7d1wiSL",Fri Dec 30 22:31:01 +0000 2016,0.2718,0.169,0.718,0.113
433,CNN,How well do you remember some of 2016’s most memorable quotes? https://t.co/g1eQchf85C https://t.co/R5EPbxHJNg,Fri Dec 30 22:16:31 +0000 2016,0.2732,0.149,0.851,0.0
434,CNN,"A woman discovered a baby boy, umbilical cord still attached, left in a box by a trash bin on the streets of Brazil… https://t.co/AJsGPAJa28",Fri Dec 30 22:02:24 +0000 2016,0.0,0.0,1.0,0.0
435,CNN,"RT @TheLeadCNN: With more than 100M records sold, @chicagotheband is one of the best-selling bands of all time. See CNN's #HistoryOfChicago…",Fri Dec 30 21:58:42 +0000 2016,0.0,0.0,1.0,0.0
436,CNN,"In 2017, Britain will have to decide what kind of Brexit it wants: hard, soft or somewhere in-between… https://t.co/b0MGs2lYay",Fri Dec 30 21:41:42 +0000 2016,-0.1027,0.0,0.928,0.072
437,CNN,"RT @CNNMoney: 2016 has been a sweet one for investors: Dow finishes year up 13.4%, S&amp;P 500 gains 9.6% and Nasdaq jumps 7.5%.  https://t.co/…",Fri Dec 30 21:22:43 +0000 2016,0.6597,0.205,0.795,0.0
438,CNN,Here's what we know about the two Russian compounds being closed; the Soviet Union purchased them decades ago… https://t.co/5FcZ7JfL4z,Fri Dec 30 21:22:32 +0000 2016,0.0,0.0,1.0,0.0
439,CNN,"Pan Pan, the world's oldest male panda, has died. He helped father about 25% of the world's captive panda populatio… https://t.co/tavRSxHnJZ",Fri Dec 30 21:06:03 +0000 2016,-0.5574,0.0,0.847,0.153
440,BBC News (World),"RT @BBCBreaking: Post-mortem examination into cause of George Michael's death ""inconclusive"" and more tests needed, say police https://t.co…",Fri Dec 30 14:48:39 +0000 2016,-0.5994,0.0,0.813,0.187
441,BBC News (World),Caught in crosshairs https://t.co/xQs59DzWXE,Fri Dec 30 14:39:18 +0000 2016,0.0,0.0,1.0,0.0
442,BBC News (World),Death by overtime https://t.co/ROxSyeh0FK,Fri Dec 30 14:34:56 +0000 2016,-0.5994,0.0,0.435,0.565
443,BBC News (World),"The audience gave Alma a standing ovation 👏🏻
https://t.co/rqexubujMk",Fri Dec 30 14:12:33 +0000 2016,0.0,0.0,1.0,0.0
444,BBC News (World),Even being run over by trains couldn't separate these siblings. 🐶 ♥ https://t.co/p0MaVkhdE4,Fri Dec 30 13:54:25 +0000 2016,0.0,0.0,1.0,0.0
445,BBC News (World),RT @BBCIndia: World's oldest male panda Pan Pan dies aged 31 https://t.co/x7V8rlpTFQ,Fri Dec 30 13:38:01 +0000 2016,0.0,0.0,1.0,0.0
446,BBC News (World),Five years of Kim Jong-un in charge of North Korea https://t.co/NXqLRiOMDu,Fri Dec 30 13:22:40 +0000 2016,0.0,0.0,1.0,0.0
447,BBC News (World),Mali sends back migrants deported by France https://t.co/gHxKj6VT9L,Fri Dec 30 13:13:35 +0000 2016,0.0,0.0,1.0,0.0
448,BBC News (World),"RT @BBCBreaking: President Putin says no American diplomats will be expelled in retaliation for US expulsion of Russian envoys

https://t.c…",Fri Dec 30 12:34:35 +0000 2016,-0.4939,0.0,0.811,0.189
449,BBC News (World),Iceland charity arranges asylum seekers New Year party https://t.co/bzbyVodxct,Fri Dec 30 12:24:19 +0000 2016,0.6705,0.44,0.56,0.0
450,BBC News (World),Which European city is this? https://t.co/sTnoSRhQs8,Fri Dec 30 12:19:44 +0000 2016,0.0,0.0,1.0,0.0
451,BBC News (World),British child prodigy's Cinderella opera thrills Vienna https://t.co/z5k46hlT1J,Fri Dec 30 12:12:54 +0000 2016,0.3612,0.263,0.737,0.0
452,BBC News (World),"In space, no one can hear you #MannequinChallenge 🚀 https://t.co/IpefawArsY",Fri Dec 30 12:00:28 +0000 2016,-0.296,0.0,0.804,0.196
453,BBC News (World),"RT @BBCSport: Ronaldo is going nowhere...

Despite there being a £250m bid for his services.

➡️ https://t.co/EuojveXBpR https://t.co/MAK3h…",Fri Dec 30 11:43:05 +0000 2016,0.0,0.0,1.0,0.0
454,BBC News (World),"Nigeria rice 'contaminated, not plastic' - NAFDAC https://t.co/vrIooPB1Lh",Fri Dec 30 11:03:05 +0000 2016,0.0,0.0,1.0,0.0
455,BBC News (World),"The famous faces who've said their last goodbyes this year, in one comprehensive list

https://t.co/4OyQfg0Jue https://t.co/LvojCZ0R4O",Fri Dec 30 11:00:07 +0000 2016,0.25,0.118,0.882,0.0
456,BBC News (World),RT @BBCBreaking: Russian foreign ministry calls for President Putin to expel 35 US diplomats in response to expulsions by US https://t.co/S…,Fri Dec 30 10:26:08 +0000 2016,-0.4404,0.0,0.873,0.127
457,BBC News (World),Astronauts in Mannequin Challenge https://t.co/VlDuRkGatz,Fri Dec 30 09:55:34 +0000 2016,0.0772,0.245,0.755,0.0
458,BBC News (World),Run-DMC in $50m trademark battle https://t.co/pdwgM360et,Fri Dec 30 09:48:49 +0000 2016,-0.3818,0.0,0.658,0.342
459,BBC News (World),Siberia Santas sky-dive with tree and wine for New Year https://t.co/fZhEKEj0ut,Fri Dec 30 09:44:18 +0000 2016,0.0,0.0,1.0,0.0
460,CBS News,"Paul Ryan proposes fining members up to $2,500 for taking photos from House floor - a response to Democratic sit-in… https://t.co/c8xaIWsFGv",Fri Dec 30 18:45:01 +0000 2016,0.0,0.0,1.0,0.0
461,CBS News,Drug prices will jump by 12 percent in 2017 adding to high medical costs. https://t.co/4HppDvNTro https://t.co/05pec5UnJK,Fri Dec 30 18:32:01 +0000 2016,0.0,0.0,1.0,0.0
462,CBS News,"Winter storm clobbers northern New England, leaving thousands of homes, businesses without power… https://t.co/0veldLPYyF",Fri Dec 30 17:59:01 +0000 2016,0.0,0.0,1.0,0.0
463,CBS News,"Americans will continue to feel the pain of high prescription drug prices in 2017, costs projected to jump 12%… https://t.co/2ZYzxUWm9b",Fri Dec 30 17:40:47 +0000 2016,-0.5106,0.0,0.852,0.148
464,CBS News,"Elderly man angry over promotional mailer beat car salesman with golf club, cops say https://t.co/Kpjkf2KSyE https://t.co/FdAVeOKtGW",Fri Dec 30 17:20:01 +0000 2016,-0.5106,0.0,0.82,0.18
465,CBS News,"Over-the-counter sleep aids are taken for periods far longer than their intended use, report finds… https://t.co/RKjlsMli2x",Fri Dec 30 17:10:01 +0000 2016,0.0,0.0,1.0,0.0
466,CBS News,"Miami police officers fired over target practice jokes in WhatsApp chat, newspaper reports https://t.co/HuorvuJcAD https://t.co/WPN3CbBzTu",Fri Dec 30 17:00:02 +0000 2016,-0.3818,0.108,0.699,0.194
467,CBS News,Mysterious illness tied to marijuana use on the rise in states with legal weed https://t.co/GF104HywC3 https://t.co/zxnQUU8gsM,Fri Dec 30 16:50:00 +0000 2016,-0.296,0.082,0.769,0.148
468,CBS News,Venomous lionfish sends Florida diver to hospital https://t.co/Rp4zWnpJvW https://t.co/LKJUobLmIl,Fri Dec 30 16:40:01 +0000 2016,0.0,0.0,1.0,0.0
469,CBS News,"Pete Buttigieg, mayor of South Bend, Indiana, considers a bid to lead the Democratic National Committee… https://t.co/Cp8KKFCWhd",Fri Dec 30 16:30:01 +0000 2016,0.0,0.0,1.0,0.0
470,CBS News,"After a preliminary investigation, George Michael's cause of death is still unknown. 
https://t.co/H0NwNdx6xy https://t.co/Y3l1GOI6NO",Fri Dec 30 16:20:01 +0000 2016,-0.5994,0.0,0.755,0.245
471,CBS News,U.S. intelligence agencies release analysis of Russian cyber espionage https://t.co/ZzkHDxDMuE https://t.co/GD2TLRaIHD,Fri Dec 30 16:10:01 +0000 2016,0.4767,0.237,0.763,0.0
472,CBS News,"Lindsay Lohan appears to want a ""Mean Girls"" sequel as bad as the fans https://t.co/iFvwJ8rK0w https://t.co/jAmgEFXsRI",Fri Dec 30 16:00:02 +0000 2016,-0.4939,0.073,0.73,0.197
473,CBS News,Rap group Run-DMC files $50M lawsuit against several retailers alleging they used group's name without permission… https://t.co/NgPgykSM2X,Fri Dec 30 15:50:01 +0000 2016,-0.2263,0.0,0.894,0.106
474,CBS News,Consider changing your passwords a vital New Year's resolution you can accomplish before the ball even drops… https://t.co/evkqfRlzT5,Fri Dec 30 15:40:01 +0000 2016,0.6124,0.25,0.75,0.0
475,CBS News,"""It is regrettable the Obama administration ... is ending its term in an anti-Russia agony,"" Russian official says… https://t.co/3AX2aVSvE5",Fri Dec 30 15:30:01 +0000 2016,-0.5106,0.0,0.845,0.155
476,CBS News,Texas police officer trying to arrest suspect shot by fellow cop https://t.co/JMIVEOREKu https://t.co/3bAvup92qj,Fri Dec 30 15:20:01 +0000 2016,-0.5574,0.0,0.705,0.295
477,CBS News,"Member of the Kennedy family was arrested after a bar fight in the Aspen area, police say https://t.co/jNGKdCOtEt https://t.co/Aof0hJprE1",Fri Dec 30 15:10:01 +0000 2016,-0.6908,0.0,0.737,0.263
478,CBS News,"Adnan Syed, whose case gain attention through the podcast ""Serial,"" to remain jailed ahead of new trial… https://t.co/eul0H9vwF8",Fri Dec 30 15:00:02 +0000 2016,0.0516,0.15,0.708,0.142
479,CBS News,Just an hour a day on social media can affect kids' happiness - and not in a good way https://t.co/m0TYApmiyA https://t.co/Q8YE1c179e,Fri Dec 30 14:50:01 +0000 2016,0.2946,0.164,0.727,0.109
480,The New York Times,Cheetahs are in danger of extinction https://t.co/bMJXOBDt4Z https://t.co/KDIv6KrtbG,Sat Dec 31 04:36:43 +0000 2016,-0.5267,0.0,0.673,0.327
481,The New York Times,Why aren’t there more female billionaires? https://t.co/JvjOSqrbnY,Sat Dec 31 04:18:03 +0000 2016,0.0,0.0,1.0,0.0
482,The New York Times,How Moscow Pays to Play in Other Countries https://t.co/R37xwg0exh,Sat Dec 31 04:00:42 +0000 2016,0.34,0.231,0.769,0.0
483,The New York Times,"We asked some of this year’s notable authors, actors and showrunners about the TV they enjoyed most in 2016 https://t.co/TXCrcVaHZE",Sat Dec 31 03:51:26 +0000 2016,0.5106,0.148,0.852,0.0
484,The New York Times,"By walking on 2 legs, Pedals the Bear made us rethink the divide between human and animal https://t.co/c89C3uEs0I",Sat Dec 31 03:35:27 +0000 2016,0.0,0.0,1.0,0.0
485,The New York Times,The typical American diet includes far too much added sugar. Can you stay under a healthy limit? https://t.co/Zsf2IOKeOg via @nytopinion,Sat Dec 31 03:17:28 +0000 2016,0.4019,0.13,0.87,0.0
486,The New York Times,"Andrew Cuomo commuted the sentence of Judith Clark, a driver in the deadly 1981 Brink's robbery https://t.co/xRzx1Fh1lB",Sat Dec 31 02:58:01 +0000 2016,0.0772,0.08,0.92,0.0
487,The New York Times,The Lives They Lived: Remembering those we lost in the past year https://t.co/0GswTNrhIP https://t.co/oCaGEToHUs,Sat Dec 31 02:40:20 +0000 2016,-0.3182,0.0,0.85,0.15
488,The New York Times,Putin won't expel U.S. diplomats as his foreign minister urged. He is apparently betting on better ties under Trump. https://t.co/deFtUkJJFh,Sat Dec 31 02:22:42 +0000 2016,0.6492,0.228,0.772,0.0
489,The New York Times,"""It's true, the Germans killed us"" https://t.co/nJM1etw5HS https://t.co/wxICgvCOLd",Sat Dec 31 02:03:08 +0000 2016,-0.4019,0.211,0.451,0.338
490,The New York Times,Wife and Her Lover Are Arrested in Killing of Greek Envoy in Brazil https://t.co/7jHaOBkwIo,Sat Dec 31 01:43:40 +0000 2016,-0.5719,0.17,0.493,0.336
491,The New York Times,RT @nytimesbooks: John Grisham: “I still pull for the underdog. I still like the little guy.” https://t.co/eh804WptHe,Sat Dec 31 01:32:22 +0000 2016,0.3612,0.143,0.857,0.0
492,The New York Times,RT @NYTHealth: You asked: Can psychiatric drugs blunt the mother-baby bond? Here's a short explanation: https://t.co/h129jvTjGV,Sat Dec 31 01:14:23 +0000 2016,0.0,0.0,1.0,0.0
493,The New York Times,Times journalists reported from more than 150 countries this year. Here are some of their most gripping tales.… https://t.co/zfb3m8dWsM,Sat Dec 31 00:56:12 +0000 2016,0.0,0.0,1.0,0.0
494,The New York Times,Michael Skakel’s Murder Conviction Has Been Reinstated https://t.co/pnEAlb8PW8,Sat Dec 31 00:38:27 +0000 2016,-0.6908,0.0,0.598,0.402
495,The New York Times,"Oh, you're you one of the world’s greatest athletes? According to Twitter, you stink. https://t.co/eP0kBzvA7o",Sat Dec 31 00:37:13 +0000 2016,0.3612,0.211,0.653,0.136
496,The New York Times,"A sleepy New Jersey town is gaining attention as Trump’s ""Camp David North"" https://t.co/K8tXveewVC",Sat Dec 31 00:20:43 +0000 2016,0.4215,0.189,0.811,0.0
497,The New York Times,Detectives want the audio recorded on an Amazon Echo to investigate a murder in Arkansas — but is it legal? https://t.co/lQ62qDc6wg,Sat Dec 31 00:05:20 +0000 2016,-0.1531,0.184,0.693,0.123
498,The New York Times,"Your Photos as Princess Leia, a Rebel and Role Model https://t.co/7XegiDfeOu",Fri Dec 30 23:46:38 +0000 2016,-0.1531,0.0,0.849,0.151
499,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/gCevUjoqqx,Fri Dec 30 23:31:07 +0000 2016,0.0,0.0,1.0,0.0
